X1
+atr :: -low :: +atr
+atr :: +atr :: +high
+atr :: +atr :: -low
+atr :: +atr :: +atr
+high :: +high :: -atr
+high :: -low :: -atr
+high :: +atr :: -atr
-low :: +high :: -atr
-low :: -low :: -atr
-low :: +atr :: -atr
+atr :: +high :: -atr
+atr :: -low :: -atr
+atr :: +atr :: -atr
+high :: +high :: -high
+high :: -low :: -high
+high :: +atr :: -high
-low :: +high :: -high
-low :: -low :: -high
-low :: +atr :: -high
+atr :: +high :: -high
+atr :: -low :: -high
+atr :: +atr :: -high
+high :: +high :: +low
+high :: -low :: +low
+high :: +atr :: +low
-low :: +high :: +low
-low :: -low :: +low
-low :: +atr :: +low
+atr :: +high :: +low
+atr :: -low :: +low
+atr :: +atr :: +low
+high :: -atr :: +high
+high :: -atr :: -low
+high :: -atr :: +atr
-low :: -atr :: +high
-low :: -atr :: -low
-low :: -atr :: +atr
+atr :: -atr :: +high
+atr :: -atr :: -low
+atr :: -atr :: +atr
+high :: -atr :: -atr
-low :: -atr :: -atr
+atr :: -atr :: -atr
+high :: -atr :: -high
-low :: -atr :: -high
+atr :: -atr :: -high
+high :: -atr :: +low
-low :: -atr :: +low
+atr :: -atr :: +low
+high :: -high :: +high
+high :: -high :: -low
+high :: -high :: +atr
-low :: -high :: +high
-low :: -high :: -low
-low :: -high :: +atr
+atr :: -high :: +high
+atr :: -high :: -low
+atr :: -high :: +atr
+high :: -high :: -atr
-low :: -high :: -atr
+atr :: -high :: -atr
+high :: -high :: -high
-low :: -high :: -high
+atr :: -high :: -high
+high :: -high :: +low
-low :: -high :: +low
+atr :: -high :: +low
+high :: +low :: +high
+high :: +low :: -low
+high :: +low :: +atr
-low :: +low :: +high
-low :: +low :: -low
-low :: +low :: +atr
+atr :: +low :: +high
+atr :: +low :: -low
+atr :: +low :: +atr
+high :: +low :: -atr
-low :: +low :: -atr
+atr :: +low :: -atr
+high :: +low :: -high
-low :: +low :: -high
+atr :: +low :: -high
+high :: +low :: +low
-low :: +low :: +low
+atr :: +low :: +low
-atr :: +high :: +high
-atr :: +high :: -low
-atr :: +high :: +atr
-atr :: -low :: +high
-atr :: -low :: -low
-atr :: -low :: +atr
-atr :: +atr :: +high
-atr :: +atr :: -low
-atr :: +atr :: +atr
-atr :: +high :: -atr
-atr :: -low :: -atr
-atr :: +atr :: -atr
-atr :: +high :: -high
-atr :: -low :: -high
-atr :: +atr :: -high
-atr :: +high :: +low
-atr :: -low :: +low
-atr :: +atr :: +low
-atr :: -atr :: +high
-atr :: -atr :: -low
-atr :: -atr :: +atr
-atr :: -atr :: -atr
-atr :: -atr :: -high
-atr :: -atr :: +low
-atr :: -high :: +high
-atr :: -high :: -low
-atr :: -high :: +atr
-atr :: -high :: -atr
-atr :: -high :: -high
-atr :: -high :: +low
-atr :: +low :: +high
-atr :: +low :: -low
-atr :: +low :: +atr
-atr :: +low :: -atr
-atr :: +low :: -high
-atr :: +low :: +low
-high :: +high :: +high
-high :: +high :: -low
-high :: +high :: +atr
-high :: -low :: +high
-high :: -low :: -low
-high :: -low :: +atr
-high :: +atr :: +high
-high :: +atr :: -low
-high :: +atr :: +atr
-high :: +high :: -atr
-high :: -low :: -atr
-high :: +atr :: -atr
-high :: +high :: -high
-high :: -low :: -high
-high :: +atr :: -high
-high :: +high :: +low
-high :: -low :: +low
-high :: +atr :: +low
-high :: -atr :: +high
-high :: -atr :: -low
-high :: -atr :: +atr
-high :: -atr :: -atr
-high :: -atr :: -high
-high :: -atr :: +low
-high :: -high :: +high
-high :: -high :: -low
-high :: -high :: +atr
-high :: -high :: -atr
-high :: -high :: -high
-high :: -high :: +low
-high :: +low :: +high
-high :: +low :: -low
-high :: +low :: +atr
-high :: +low :: -atr
-high :: +low :: -high
-high :: +low :: +low
+low :: +high :: +high
+low :: +high :: -low
+low :: +high :: +atr
+low :: -low :: +high
+low :: -low :: -low
+low :: -low :: +atr
+low :: +atr :: +high
+low :: +atr :: -low
+low :: +atr :: +atr
+low :: +high :: -atr
+low :: -low :: -atr
+low :: +atr :: -atr
+low :: +high :: -high
+low :: -low :: -high
+low :: +atr :: -high
+low :: +high :: +low
+low :: -low :: +low
+low :: +atr :: +low
+low :: -atr :: +high
+low :: -atr :: -low
+low :: -atr :: +atr
+low :: -atr :: -atr
+low :: -atr :: -high
+low :: -atr :: +low
+low :: -high :: +high
+low :: -high :: -low
+low :: -high :: +atr
+low :: -high :: -atr
+low :: -high :: -high
+low :: -high :: +low
+low :: +low :: +high
+low :: +low :: -low
+low :: +low :: +atr
+low :: +low :: -atr
+low :: +low :: -high
+low :: +low :: +low
