0,0.04742587317756678,+atr :: +atr,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+atr :: +high,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+atr :: +word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+atr :: -low,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+high :: +high,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+high :: +low,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+high :: +word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+high :: -atr,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+high :: -high,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+high :: -low,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+low :: +word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+word_boundary :: +atr,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+word_boundary :: +high,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+word_boundary :: -atr,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+word_boundary :: -high,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+word_boundary :: -low,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-atr :: +high,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-atr :: +low,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-atr :: -atr,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-atr :: -high,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-atr :: -low,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-high :: +atr,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-high :: +high,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-high :: +word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-high :: -low,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-low :: +atr,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-low :: +high,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-low :: +low,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-low :: +word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-low :: -atr,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-low :: -high,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,-low :: -low,0,(0, 16, 1, 0),True,unif,False
0,0.5,+atr :: +low,0,(0, 16, 1, 0),True,unif,False
0,0.5,+atr :: -atr,0,(0, 16, 1, 0),True,unif,False
0,0.5,+atr :: -high,0,(0, 16, 1, 0),True,unif,False
0,0.5,+atr :: -word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.5,+high :: +atr,0,(0, 16, 1, 0),True,unif,False
0,0.5,+high :: -word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.5,+low :: +atr,0,(0, 16, 1, 0),True,unif,False
0,0.5,+low :: +high,0,(0, 16, 1, 0),True,unif,False
0,0.5,+low :: +low,0,(0, 16, 1, 0),True,unif,False
0,0.5,+low :: -atr,0,(0, 16, 1, 0),True,unif,False
0,0.5,+low :: -high,0,(0, 16, 1, 0),True,unif,False
0,0.5,+low :: -low,0,(0, 16, 1, 0),True,unif,False
0,0.5,+low :: -word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.5,+word_boundary :: +low,0,(0, 16, 1, 0),True,unif,False
0,0.5,+word_boundary :: +word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.5,+word_boundary :: -word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.5,-atr :: +atr,0,(0, 16, 1, 0),True,unif,False
0,0.5,-atr :: +word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.5,-atr :: -word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.5,-high :: +low,0,(0, 16, 1, 0),True,unif,False
0,0.5,-high :: -atr,0,(0, 16, 1, 0),True,unif,False
0,0.5,-high :: -high,0,(0, 16, 1, 0),True,unif,False
0,0.5,-high :: -word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.5,-low :: -word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.5,-word_boundary :: +atr,0,(0, 16, 1, 0),True,unif,False
0,0.5,-word_boundary :: +high,0,(0, 16, 1, 0),True,unif,False
0,0.5,-word_boundary :: +low,0,(0, 16, 1, 0),True,unif,False
0,0.5,-word_boundary :: +word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.5,-word_boundary :: -atr,0,(0, 16, 1, 0),True,unif,False
0,0.5,-word_boundary :: -high,0,(0, 16, 1, 0),True,unif,False
0,0.5,-word_boundary :: -low,0,(0, 16, 1, 0),True,unif,False
0,0.5,-word_boundary :: -word_boundary,0,(0, 16, 1, 0),True,unif,False
0,0.04742587317756678,+atr :: +atr,1,(0, 5, 6, 0),True,unif,False
0,0.04742587317756678,+atr :: +high,1,(0, 5, 6, 0),True,unif,False
